SEM,PYEAR,HTNO,SCODE,SUBNAME,INTM,EXTM,RES,R1,R2,R3
11,2022APR,21B21A44B4,R201101,MATHEMATICS - I,AB,0,22,,,
11,2022APR,21B21A44B4,R201118,COMPUTER ENGINEERING WORKSHOP,A+,3,12,,,
11,2022APR,21B21A44B4,R201115,APPLIED CHEMISTRY,AB,0,22,,,
11,2022APR,21B21A44B4,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A+,1.5,12,,,
11,2022APR,21B21A44B4,R201102,COMMUNICATIVE ENGLISH,AB,0,19,,,
11,2022APR,21B21A44B4,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,AB,0,20,,,
11,2022APR,21B21A44B4,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A,1.5,12,,,
11,2022APR,21B21A44B4,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
22,2023JULY,21B21A44B5,R2022421,COMPUTER ORGANIZATION,ABSENT,0,15,,,
22,2023JULY,21B21A44B5,R2022444,MONGO DB,ABSENT,0,0,,,
22,2023JULY,21B21A44B5,R2022443,WEB APPLICATION DEVELOPMENT LAB,ABSENT,0,13,,,
22,2023JULY,21B21A44B5,R2022442,DATA MINING USING PYTHON LAB,ABSENT,0,14,,,
22,2023JULY,21B21A44B5,R2022051,PROBABILITY AND STATISTICS,ABSENT,0,18,,,
22,2023JULY,21B21A44B5,R2022422,DATA WAREHOUSING AND MINING,ABSENT,0,18,,,
22,2023JULY,21B21A44B5,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,ABSENT,0,17,,,
22,2023JULY,21B21A44B5,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,ABSENT,0,17,,,
22,2023JULY,21B21A44B5,R2022441,R PROGRAMMING LAB,ABSENT,0,12,,,
12,2022aug,21B21A44B5,R201225,PYTHON PROGRAMMING,F,0,21,,,
12,2022aug,21B21A44B5,R201241,DATA STRUCTURES LABORATORY,A,1.5,11,,,
12,2022aug,21B21A44B5,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,21B21A44B5,R201250,PYTHON PROGRAMMING LABORATORY,A+,1.5,12,,,
12,2022aug,21B21A44B5,R201221,DIGITAL LOGIC DESIGN,E,3,20,,,
12,2022aug,21B21A44B5,R201218,DATA STRUCTURES,F,0,21,,,
12,2022aug,21B21A44B5,R201207,APPLIED PHYSICS,F,0,22,,,
12,2022aug,21B21A44B5,R201201,MATHEMATICS-II,D,3,19,,,
12,2022aug,21B21A44B5,R201233,APPLIED PHYSICS LABORATORY,A,1.5,12,,,
11,2022sep,21B21A44B5,R201101,MATHEMATICS - I,F,0,21,,,
11,2022sep,21B21A44B5,R201115,APPLIED CHEMISTRY,F,0,21,,,
21,2023jan,21B21A44B5,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A,1.5,14,,,
21,2023jan,21B21A44B5,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A,1.5,10,,,
21,2023jan,21B21A44B5,R2021441,FUNDAMENTALS OF DATA SCIENCE,ABSENT,0,20,,,
21,2023jan,21B21A44B5,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,21B21A44B5,R2021425,MOBILE APP DEVELOPMENT,A,2,0,,,
21,2023jan,21B21A44B5,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,ABSENT,0,15,,,
21,2023jan,21B21A44B5,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,B,1.5,10,,,
21,2023jan,21B21A44B5,R2021121,DATABASE MANAGEMENT SYSTEMS,ABSENT,0,15,,,
21,2023jan,21B21A44B5,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,ABSENT,0,16,,,
21,2023jan,21B21A44B5,R2021011,MATHEMATICS-III,ABSENT,0,21,,,
21,2023jan,21B21A44B5,R202101A,COMMUNITY SERVICES PROJECT,A+,2,0,,,
11,2022APR,21B21A44B5,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A+,1.5,13,,,
11,2022APR,21B21A44B5,R201118,COMPUTER ENGINEERING WORKSHOP,A,3,12,,,
11,2022APR,21B21A44B5,R201116,APPLIED CHEMISTRY LAB,A,1.5,12,,,
11,2022APR,21B21A44B5,R201101,MATHEMATICS - I,F,0,21,,,
11,2022APR,21B21A44B5,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2022APR,21B21A44B5,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,D,3,22,,,
11,2022APR,21B21A44B5,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A,1.5,12,,,
11,2022APR,21B21A44B5,R201102,COMMUNICATIVE ENGLISH,C,3,21,,,
11,2022APR,21B21A44B5,R201115,APPLIED CHEMISTRY,F,0,21,,,
22,2023JULY,21B21A44B6,R2022441,R PROGRAMMING LAB,A,1.5,14,,,
22,2023JULY,21B21A44B6,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,F,0,18,,,
22,2023JULY,21B21A44B6,R2022444,MONGO DB,A,2,0,,,
22,2023JULY,21B21A44B6,R2022443,WEB APPLICATION DEVELOPMENT LAB,A,1.5,14,,,
22,2023JULY,21B21A44B6,R2022442,DATA MINING USING PYTHON LAB,A,1.5,11,,,
22,2023JULY,21B21A44B6,R2022421,COMPUTER ORGANIZATION,F,0,18,,,
22,2023JULY,21B21A44B6,R2022422,DATA WAREHOUSING AND MINING,F,0,17,,,
22,2023JULY,21B21A44B6,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,F,0,28,,,
22,2023JULY,21B21A44B6,R2022051,PROBABILITY AND STATISTICS,E,3,21,,,
21,2023JULY,21B21A44B6,R2021011,MATHEMATICS-III,F,0,21,,,
21,2023JULY,21B21A44B6,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,20,,,
12,2023aug,21B21A44B6,R201221,DIGITAL LOGIC DESIGN,F,0,19,,,
12,2022aug,21B21A44B6,R201250,PYTHON PROGRAMMING LABORATORY,A,1.5,11,,,
12,2022aug,21B21A44B6,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,21B21A44B6,R201241,DATA STRUCTURES LABORATORY,A,1.5,12,,,
12,2022aug,21B21A44B6,R201233,APPLIED PHYSICS LABORATORY,A,1.5,12,,,
12,2022aug,21B21A44B6,R201221,DIGITAL LOGIC DESIGN,F,0,19,,,
12,2022aug,21B21A44B6,R201218,DATA STRUCTURES,F,0,19,,,
12,2022aug,21B21A44B6,R201201,MATHEMATICS-II,D,3,21,,,
12,2022aug,21B21A44B6,R201207,APPLIED PHYSICS,D,3,21,,,
12,2022aug,21B21A44B6,R201225,PYTHON PROGRAMMING,D,3,20,,,
21,2023jan,21B21A44B6,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A+,1.5,13,,,
21,2023jan,21B21A44B6,R2021441,FUNDAMENTALS OF DATA SCIENCE,E,3,22,,,
21,2023jan,21B21A44B6,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,21B21A44B6,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,20,,,
21,2023jan,21B21A44B6,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A+,1.5,15,,,
21,2023jan,21B21A44B6,R2021121,DATABASE MANAGEMENT SYSTEMS,E,3,20,,,
21,2023jan,21B21A44B6,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,E,3,15,,,
21,2023jan,21B21A44B6,R202101A,COMMUNITY SERVICES PROJECT,A+,2,0,,,
21,2023jan,21B21A44B6,R2021011,MATHEMATICS-III,F,0,21,,,
21,2023jan,21B21A44B6,R2021425,MOBILE APP DEVELOPMENT,A+,2,0,,,
21,2023jan,21B21A44B6,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A,1.5,12,,,
12,2023jan,21B21A44B6,R201221,DIGITAL LOGIC DESIGN,F,0,19,,,
12,2023jan,21B21A44B6,R201218,DATA STRUCTURES,C,3,19,,,
11,2022APR,21B21A44B6,R201115,APPLIED CHEMISTRY,C,3,24,,,
11,2022APR,21B21A44B6,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,B,1.5,11,,,
11,2022APR,21B21A44B6,R201118,COMPUTER ENGINEERING WORKSHOP,A,3,11,,,
11,2022APR,21B21A44B6,R201116,APPLIED CHEMISTRY LAB,A,1.5,13,,,
11,2022APR,21B21A44B6,R201101,MATHEMATICS - I,D,3,19,,,
11,2022APR,21B21A44B6,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,D,3,20,,,
11,2022APR,21B21A44B6,R201102,COMMUNICATIVE ENGLISH,D,3,19,,,
11,2022APR,21B21A44B6,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A,1.5,12,,,
11,2022APR,21B21A44B6,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2023july,21B21A44B7,R201101,MATHEMATICS - I,F,0,19,,,
22,2023JULY,21B21A44B7,R2022443,WEB APPLICATION DEVELOPMENT LAB,A,1.5,12,,,
22,2023JULY,21B21A44B7,R2022444,MONGO DB,A,2,0,,,
22,2023JULY,21B21A44B7,R2022442,DATA MINING USING PYTHON LAB,A,1.5,13,,,
22,2023JULY,21B21A44B7,R2022441,R PROGRAMMING LAB,A,1.5,11,,,
22,2023JULY,21B21A44B7,R2022422,DATA WAREHOUSING AND MINING,F,0,20,,,
22,2023JULY,21B21A44B7,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,F,0,16,,,
22,2023JULY,21B21A44B7,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,F,0,23,,,
22,2023JULY,21B21A44B7,R2022051,PROBABILITY AND STATISTICS,F,0,23,,,
22,2023JULY,21B21A44B7,R2022421,COMPUTER ORGANIZATION,F,0,22,,,
21,2023JULY,21B21A44B7,R2021011,MATHEMATICS-III,E,3,20,,,
21,2023JULY,21B21A44B7,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,E,3,15,,,
12,2022aug,21B21A44B7,R201225,PYTHON PROGRAMMING,F,0,21,,,
12,2022aug,21B21A44B7,R201241,DATA STRUCTURES LABORATORY,A,1.5,12,,,
12,2022aug,21B21A44B7,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,21B21A44B7,R201250,PYTHON PROGRAMMING LABORATORY,A,1.5,13,,,
12,2022aug,21B21A44B7,R201221,DIGITAL LOGIC DESIGN,F,0,20,,,
12,2022aug,21B21A44B7,R201218,DATA STRUCTURES,E,3,19,,,
12,2022aug,21B21A44B7,R201207,APPLIED PHYSICS,F,0,22,,,
12,2022aug,21B21A44B7,R201201,MATHEMATICS-II,D,3,20,,,
12,2022aug,21B21A44B7,R201233,APPLIED PHYSICS LABORATORY,A+,1.5,12,,,
11,2022sep,21B21A44B7,R201101,MATHEMATICS - I,F,0,19,,,
11,2022sep,21B21A44B7,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,19,,,
11,2022sep,21B21A44B7,R201115,APPLIED CHEMISTRY,F,0,22,,,
21,2023jan,21B21A44B7,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,15,,,
21,2023jan,21B21A44B7,R2021441,FUNDAMENTALS OF DATA SCIENCE,C,3,21,,,
21,2023jan,21B21A44B7,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,21B21A44B7,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A,1.5,12,,,
21,2023jan,21B21A44B7,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A,1.5,13,,,
21,2023jan,21B21A44B7,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A,1.5,13,,,
21,2023jan,21B21A44B7,R2021121,DATABASE MANAGEMENT SYSTEMS,D,3,20,,,
21,2023jan,21B21A44B7,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,D,3,24,,,
21,2023jan,21B21A44B7,R202101A,COMMUNITY SERVICES PROJECT,A,2,0,,,
21,2023jan,21B21A44B7,R2021011,MATHEMATICS-III,F,0,20,,,
21,2023jan,21B21A44B7,R2021425,MOBILE APP DEVELOPMENT,A,2,0,,,
12,2023jan,21B21A44B7,R201207,APPLIED PHYSICS,F,0,22,,,
12,2023jan,21B21A44B7,R201221,DIGITAL LOGIC DESIGN,F,0,20,,,
12,2023jan,21B21A44B7,R201225,PYTHON PROGRAMMING,D,3,21,,,
11,2023feb,21B21A44B7,R201101,MATHEMATICS - I,F,0,19,,,
11,2023feb,21B21A44B7,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,D,3,19,,,
11,2023feb,21B21A44B7,R201115,APPLIED CHEMISTRY,E,3,22,,,
11,2022APR,21B21A44B7,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A+,1.5,12,,,
11,2022APR,21B21A44B7,R201116,APPLIED CHEMISTRY LAB,A+,1.5,13,,,
11,2022APR,21B21A44B7,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2022APR,21B21A44B7,R201118,COMPUTER ENGINEERING WORKSHOP,A,3,11,,,
11,2022APR,21B21A44B7,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,19,,,
11,2022APR,21B21A44B7,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A,1.5,12,,,
11,2022APR,21B21A44B7,R201102,COMMUNICATIVE ENGLISH,C,3,21,,,
11,2022APR,21B21A44B7,R201101,MATHEMATICS - I,F,0,19,,,
11,2022APR,21B21A44B7,R201115,APPLIED CHEMISTRY,F,0,22,,,
11,2023july,21B21A44B8,R201115,APPLIED CHEMISTRY,F,0,20,,,
11,2023july,21B21A44B8,R201101,MATHEMATICS - I,F,0,21,,,
11,2023july,21B21A44B8,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,20,,,
22,2023JULY,21B21A44B8,R2022421,COMPUTER ORGANIZATION,F,0,16,,,
22,2023JULY,21B21A44B8,R2022444,MONGO DB,A,2,0,,,
22,2023JULY,21B21A44B8,R2022443,WEB APPLICATION DEVELOPMENT LAB,A,1.5,13,,,
22,2023JULY,21B21A44B8,R2022442,DATA MINING USING PYTHON LAB,A,1.5,14,,,
22,2023JULY,21B21A44B8,R2022051,PROBABILITY AND STATISTICS,F,0,23,,,
22,2023JULY,21B21A44B8,R2022422,DATA WAREHOUSING AND MINING,F,0,19,,,
22,2023JULY,21B21A44B8,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,F,0,23,,,
22,2023JULY,21B21A44B8,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,F,0,25,,,
22,2023JULY,21B21A44B8,R2022441,R PROGRAMMING LAB,A,1.5,13,,,
21,2023JULY,21B21A44B8,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,E,3,15,,,
21,2023JULY,21B21A44B8,R2021121,DATABASE MANAGEMENT SYSTEMS,F,0,20,,,
21,2023JULY,21B21A44B8,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,15,,,
21,2023JULY,21B21A44B8,R2021441,FUNDAMENTALS OF DATA SCIENCE,F,0,18,,,
21,2023JULY,21B21A44B8,R2021011,MATHEMATICS-III,F,0,22,,,
12,2023aug,21B21A44B8,R201225,PYTHON PROGRAMMING,F,0,21,,,
12,2023aug,21B21A44B8,R201221,DIGITAL LOGIC DESIGN,F,0,22,,,
12,2023aug,21B21A44B8,R201201,MATHEMATICS-II,F,0,21,,,
12,2023aug,21B21A44B8,R201218,DATA STRUCTURES,F,0,21,,,
12,2022aug,21B21A44B8,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,21B21A44B8,R201250,PYTHON PROGRAMMING LABORATORY,A+,1.5,13,,,
12,2022aug,21B21A44B8,R201241,DATA STRUCTURES LABORATORY,A,1.5,12,,,
12,2022aug,21B21A44B8,R201233,APPLIED PHYSICS LABORATORY,A,1.5,13,,,
12,2022aug,21B21A44B8,R201225,PYTHON PROGRAMMING,F,0,21,,,
12,2022aug,21B21A44B8,R201221,DIGITAL LOGIC DESIGN,F,0,22,,,
12,2022aug,21B21A44B8,R201218,DATA STRUCTURES,F,0,21,,,
12,2022aug,21B21A44B8,R201201,MATHEMATICS-II,F,0,21,,,
12,2022aug,21B21A44B8,R201207,APPLIED PHYSICS,E,3,21,,,
11,2022sep,21B21A44B8,R201115,APPLIED CHEMISTRY,F,0,20,,,
11,2022sep,21B21A44B8,R201101,MATHEMATICS - I,F,0,21,,,
11,2022sep,21B21A44B8,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,20,,,
21,2023jan,21B21A44B8,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A,1.5,13,,,
21,2023jan,21B21A44B8,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A,1.5,12,,,
21,2023jan,21B21A44B8,R2021441,FUNDAMENTALS OF DATA SCIENCE,F,0,18,,,
21,2023jan,21B21A44B8,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,21B21A44B8,R2021425,MOBILE APP DEVELOPMENT,A,2,0,,,
21,2023jan,21B21A44B8,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,15,,,
21,2023jan,21B21A44B8,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A,1.5,13,,,
21,2023jan,21B21A44B8,R2021121,DATABASE MANAGEMENT SYSTEMS,F,0,20,,,
21,2023jan,21B21A44B8,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,F,0,15,,,
21,2023jan,21B21A44B8,R2021011,MATHEMATICS-III,F,0,22,,,
21,2023jan,21B21A44B8,R202101A,COMMUNITY SERVICES PROJECT,A,2,0,,,
12,2023jan,21B21A44B8,R201225,PYTHON PROGRAMMING,F,0,21,,,
12,2023jan,21B21A44B8,R201201,MATHEMATICS-II,F,0,21,,,
12,2023jan,21B21A44B8,R201218,DATA STRUCTURES,F,0,21,,,
12,2023jan,21B21A44B8,R201221,DIGITAL LOGIC DESIGN,F,0,22,,,
11,2023feb,21B21A44B8,R201101,MATHEMATICS - I,F,0,21,,,
11,2023feb,21B21A44B8,R201115,APPLIED CHEMISTRY,F,0,20,,,
11,2023feb,21B21A44B8,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,20,,,
11,2022APR,21B21A44B8,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2022APR,21B21A44B8,R201118,COMPUTER ENGINEERING WORKSHOP,A,3,11,,,
11,2022APR,21B21A44B8,R201116,APPLIED CHEMISTRY LAB,A,1.5,12,,,
11,2022APR,21B21A44B8,R201115,APPLIED CHEMISTRY,F,0,20,,,
11,2022APR,21B21A44B8,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A,1.5,12,,,
11,2022APR,21B21A44B8,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,20,,,
11,2022APR,21B21A44B8,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A,1.5,12,,,
11,2022APR,21B21A44B8,R201101,MATHEMATICS - I,F,0,21,,,
11,2022APR,21B21A44B8,R201102,COMMUNICATIVE ENGLISH,E,3,19,,,
11,2023july,21B21A44B9,R201115,APPLIED CHEMISTRY,D,3,21,,,
11,2023july,21B21A44B9,R201101,MATHEMATICS - I,D,3,21,,,
22,2023JULY,21B21A44B9,R2022443,WEB APPLICATION DEVELOPMENT LAB,A,1.5,13,,,
22,2023JULY,21B21A44B9,R2022422,DATA WAREHOUSING AND MINING,D,3,21,,,
22,2023JULY,21B21A44B9,R2022444,MONGO DB,A,2,0,,,
22,2023JULY,21B21A44B9,R2022442,DATA MINING USING PYTHON LAB,A+,1.5,15,,,
22,2023JULY,21B21A44B9,R2022441,R PROGRAMMING LAB,A,1.5,14,,,
22,2023JULY,21B21A44B9,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,E,3,20,,,
22,2023JULY,21B21A44B9,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,F,0,23,,,
22,2023JULY,21B21A44B9,R2022051,PROBABILITY AND STATISTICS,D,3,29,,,
22,2023JULY,21B21A44B9,R2022421,COMPUTER ORGANIZATION,E,3,17,,,
21,2023JULY,21B21A44B9,R2021011,MATHEMATICS-III,F,0,20,,,
21,2023JULY,21B21A44B9,R2021121,DATABASE MANAGEMENT SYSTEMS,E,3,18,,,
21,2023JULY,21B21A44B9,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,E,3,16,,,
12,2022aug,21B21A44B9,R201250,PYTHON PROGRAMMING LABORATORY,A+,1.5,15,,,
12,2022aug,21B21A44B9,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,21B21A44B9,R201241,DATA STRUCTURES LABORATORY,A+,1.5,14,,,
12,2022aug,21B21A44B9,R201233,APPLIED PHYSICS LABORATORY,A+,1.5,14,,,
12,2022aug,21B21A44B9,R201221,DIGITAL LOGIC DESIGN,F,0,23,,,
12,2022aug,21B21A44B9,R201218,DATA STRUCTURES,F,0,22,,,
12,2022aug,21B21A44B9,R201201,MATHEMATICS-II,C,3,23,,,
12,2022aug,21B21A44B9,R201207,APPLIED PHYSICS,F,0,21,,,
12,2022aug,21B21A44B9,R201225,PYTHON PROGRAMMING,F,0,23,,,
11,2022sep,21B21A44B9,R201101,MATHEMATICS - I,F,0,21,,,
11,2022sep,21B21A44B9,R201115,APPLIED CHEMISTRY,F,0,21,,,
21,2023jan,21B21A44B9,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A,1.5,13,,,
21,2023jan,21B21A44B9,R2021441,FUNDAMENTALS OF DATA SCIENCE,E,3,22,,,
21,2023jan,21B21A44B9,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,21B21A44B9,R2021425,MOBILE APP DEVELOPMENT,A,2,0,,,
21,2023jan,21B21A44B9,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A,1.5,13,,,
21,2023jan,21B21A44B9,R2021121,DATABASE MANAGEMENT SYSTEMS,F,0,18,,,
21,2023jan,21B21A44B9,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,E,3,20,,,
21,2023jan,21B21A44B9,R202101A,COMMUNITY SERVICES PROJECT,A,2,0,,,
21,2023jan,21B21A44B9,R2021011,MATHEMATICS-III,F,0,20,,,
21,2023jan,21B21A44B9,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A,1.5,14,,,
21,2023jan,21B21A44B9,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,16,,,
12,2023jan,21B21A44B9,R201221,DIGITAL LOGIC DESIGN,F,0,23,,,
11,2023feb,21B21A44B9,R201101,MATHEMATICS - I,F,0,21,,,
12,2023jan,21B21A44B9,R201218,DATA STRUCTURES,F,0,22,,,
12,2023jan,21B21A44B9,R201225,PYTHON PROGRAMMING,F,0,23,,,
12,2023jan,21B21A44B9,R201207,APPLIED PHYSICS,F,0,21,,,
11,2023feb,21B21A44B9,R201115,APPLIED CHEMISTRY,F,0,21,,,
11,2022APR,21B21A44B9,R201116,APPLIED CHEMISTRY LAB,A,1.5,14,,,
11,2022APR,21B21A44B9,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2022APR,21B21A44B9,R201118,COMPUTER ENGINEERING WORKSHOP,A,3,11,,,
11,2022APR,21B21A44B9,R201115,APPLIED CHEMISTRY,F,0,21,,,
11,2022APR,21B21A44B9,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,E,3,22,,,
11,2022APR,21B21A44B9,R201101,MATHEMATICS - I,F,0,21,,,
11,2022APR,21B21A44B9,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A,1.5,12,,,
11,2022APR,21B21A44B9,R201102,COMMUNICATIVE ENGLISH,B,3,20,,,
11,2022APR,21B21A44B9,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A+,1.5,13,,,
11,2023july,21B21A44C0,R201101,MATHEMATICS - I,F,0,23,,,
11,2023july,21B21A44C0,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,20,,,
22,2023JULY,21B21A44C0,R2022443,WEB APPLICATION DEVELOPMENT LAB,A,1.5,13,,,
22,2023JULY,21B21A44C0,R2022444,MONGO DB,A,2,0,,,
22,2023JULY,21B21A44C0,R2022442,DATA MINING USING PYTHON LAB,A,1.5,11,,,
22,2023JULY,21B21A44C0,R2022441,R PROGRAMMING LAB,A,1.5,15,,,
22,2023JULY,21B21A44C0,R2022422,DATA WAREHOUSING AND MINING,F,0,16,,,
22,2023JULY,21B21A44C0,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,F,0,21,,,
22,2023JULY,21B21A44C0,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,F,0,21,,,
22,2023JULY,21B21A44C0,R2022051,PROBABILITY AND STATISTICS,F,0,17,,,
22,2023JULY,21B21A44C0,R2022421,COMPUTER ORGANIZATION,F,0,13,,,
21,2023JULY,21B21A44C0,R2021121,DATABASE MANAGEMENT SYSTEMS,ABSENT,0,16,,,
21,2023JULY,21B21A44C0,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,14,,,
21,2023JULY,21B21A44C0,R2021441,FUNDAMENTALS OF DATA SCIENCE,F,0,16,,,
12,2022aug,21B21A44C0,R201225,PYTHON PROGRAMMING,F,0,19,,,
12,2022aug,21B21A44C0,R201250,PYTHON PROGRAMMING LABORATORY,A,1.5,12,,,
12,2022aug,21B21A44C0,R201241,DATA STRUCTURES LABORATORY,A,1.5,12,,,
12,2022aug,21B21A44C0,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,21B21A44C0,R201221,DIGITAL LOGIC DESIGN,F,0,20,,,
12,2022aug,21B21A44C0,R201218,DATA STRUCTURES,F,0,20,,,
12,2022aug,21B21A44C0,R201207,APPLIED PHYSICS,F,0,17,,,
12,2022aug,21B21A44C0,R201201,MATHEMATICS-II,F,0,20,,,
12,2022aug,21B21A44C0,R201233,APPLIED PHYSICS LABORATORY,A,1.5,12,,,
11,2022sep,21B21A44C0,R201101,MATHEMATICS - I,F,0,23,,,
11,2022sep,21B21A44C0,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,AB,0,20,,,
21,2023jan,21B21A44C0,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,14,,,
21,2023jan,21B21A44C0,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,ABSENT,0,10,,,
21,2023jan,21B21A44C0,R2021441,FUNDAMENTALS OF DATA SCIENCE,F,0,16,,,
21,2023jan,21B21A44C0,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,21B21A44C0,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,ABSENT,0,15,,,
21,2023jan,21B21A44C0,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,ABSENT,0,10,,,
21,2023jan,21B21A44C0,R2021121,DATABASE MANAGEMENT SYSTEMS,F,0,16,,,
21,2023jan,21B21A44C0,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,E,3,15,,,
21,2023jan,21B21A44C0,R202101A,COMMUNITY SERVICES PROJECT,A,2,0,,,
21,2023jan,21B21A44C0,R2021011,MATHEMATICS-III,F,0,20,,,
21,2023jan,21B21A44C0,R2021425,MOBILE APP DEVELOPMENT,ABSENT,0,0,,,
